Date,SPY
1993-10-25,26.27060890197754
1993-10-26,26.252948760986328
1993-10-27,26.27060890197754
1993-10-28,26.464807510375977
1993-10-29,26.464807510375977
1993-11-01,26.53543472290039
1993-11-02,26.51777458190918
1993-11-03,26.182323455810547
1993-11-04,25.899852752685547
1993-11-05,26.023435592651367
1993-11-08,26.058746337890625
1993-11-09,26.076412200927734
1993-11-10,26.27060890197754
1993-11-11,26.20000457763672
1993-11-12,26.323572158813477
1993-11-15,26.305919647216797
1993-11-16,26.429500579833984
1993-11-17,26.288257598876953
1993-11-18,26.21764373779297
1993-11-19,26.1646671295166
1993-11-22,26.005769729614258
1993-11-23,26.147014617919922
1993-11-24,26.252948760986328
1993-11-26,26.27060890197754
1993-11-29,26.1646671295166
1993-11-30,26.182323455810547
1993-12-01,26.21764373779297
1993-12-02,26.288257598876953
1993-12-03,26.39420509338379
1993-12-06,26.482463836669922
1993-12-07,26.464807510375977
1993-12-08,26.464807510375977
1993-12-09,26.376535415649414
1993-12-10,26.323572158813477
1993-12-13,26.482463836669922
1993-12-14,26.288257598876953
1993-12-15,26.252948760986328
1993-12-16,26.341236114501953
1993-12-17,26.485986709594727
1993-12-20,26.521543502807617
1993-12-21,26.432662963867188
1993-12-22,26.61042594909668
1993-12-23,26.5926513671875
1993-12-27,26.734851837158203
1993-12-28,26.788185119628906
1993-12-29,26.75263023376465
1993-12-30,26.64597511291504
1993-12-31,26.503767013549805
1994-01-03,26.432662963867188
1994-01-04,26.539335250854492
1994-01-05,26.5926513671875
1994-01-06,26.5926513671875
1994-01-07,26.75263023376465
1994-01-10,27.072593688964844
1994-01-11,27.019264221191406
1994-01-12,26.93038558959961
1994-01-13,26.85929298400879
1994-01-14,26.965940475463867
1994-01-17,26.965940475463867
1994-01-18,27.001508712768555
1994-01-19,26.93038558959961
1994-01-20,27.001508712768555
1994-01-21,26.94817352294922
1994-01-24,26.84151268005371
1994-01-25,26.84151268005371
1994-01-26,26.91260528564453
1994-01-27,27.161489486694336
1994-01-28,27.232563018798828
1994-01-31,27.428117752075195
1994-02-01,27.285905838012695
1994-02-02,27.46367835998535
1994-02-03,27.339223861694336
1994-02-04,26.71708106994629
1994-02-07,26.84151268005371
1994-02-08,26.85929298400879
1994-02-09,26.965940475463867
1994-02-10,26.734851837158203
1994-02-11,26.8237247467041
1994-02-14,26.85929298400879
1994-02-15,27.001508712768555
1994-02-16,26.983722686767578
1994-02-17,26.8237247467041
1994-02-18,26.663753509521484
1994-02-22,26.93038558959961
1994-02-23,26.85929298400879
1994-02-24,26.503767013549805
1994-02-25,26.628210067749023
1994-02-28,26.628210067749023
1994-03-01,26.521543502807617
1994-03-02,26.55710792541504
1994-03-03,26.485986709594727
1994-03-04,26.55710792541504
1994-03-07,26.69930648803711
1994-03-08,26.5926513671875
1994-03-09,26.71708106994629
1994-03-10,26.503767013549805
1994-03-11,26.64597511291504
1994-03-14,26.681528091430664
1994-03-15,26.663753509521484
1994-03-16,26.87706184387207
1994-03-17,26.87706184387207
1994-03-18,26.871206283569336
1994-03-21,26.799686431884766
1994-03-22,26.871206283569336
1994-03-23,26.853328704833984
1994-03-24,26.531509399414062
1994-03-25,26.281225204467773
1994-03-28,26.31696891784668
1994-03-29,25.798500061035156
1994-03-30,25.440927505493164
1994-03-31,25.512435913085938
1994-04-04,25.119117736816406
1994-04-05,25.6375732421875
1994-04-06,25.6375732421875
1994-04-07,25.762746810913086
1994-04-08,25.56608772277832
1994-04-11,25.673351287841797
1994-04-12,25.6375732421875
1994-04-13,25.503509521484375
1994-04-14,25.512435913085938
1994-04-15,25.512435913085938
1994-04-18,25.34259033203125
1994-04-19,25.37834930419922
1994-04-20,25.351539611816406
1994-04-21,25.69122314453125
1994-04-22,25.664398193359375
1994-04-25,25.932579040527344
1994-04-26,25.905773162841797
1994-04-28,25.718042373657227
1994-04-29,25.798500061035156
1994-05-02,25.959409713745117
1994-05-03,25.932579040527344
1994-05-04,25.887897491455078
1994-05-05,25.852130889892578
1994-05-06,25.60183334350586
1994-05-09,25.37834930419922
1994-05-10,25.575016021728516
1994-05-11,25.34259033203125
1994-05-12,25.46774673461914
1994-05-13,25.46774673461914
1994-05-16,25.47667694091797
1994-05-17,25.852130889892578
1994-05-18,26.03984832763672
1994-05-19,26.165000915527344
1994-05-20,26.066679000854492
1994-05-23,26.0219783782959
1994-05-24,26.129261016845703
1994-05-25,26.200754165649414
1994-05-26,26.2186279296875
1994-05-27,26.245445251464844
1994-05-31,26.209714889526367
1994-06-01,26.325904846191406
1994-06-02,26.299091339111328
1994-06-03,26.451065063476562
1994-06-06,26.442127227783203
1994-06-07,26.406368255615234
1994-06-08,26.191835403442383
1994-06-09,26.334856033325195
1994-06-10,26.379547119140625
1994-06-13,26.415300369262695
1994-06-14,26.620891571044922
1994-06-15,26.51363182067871
1994-06-16,26.567251205444336
1994-06-17,26.41896629333496
1994-06-20,26.19401741027832
1994-06-21,25.96906280517578
1994-06-22,26.068021774291992
1994-06-23,25.915071487426758
1994-06-24,25.375165939331055
1994-06-27,25.81608772277832
1994-06-28,25.690126419067383
1994-06-29,25.771095275878906
1994-06-30,25.609127044677734
1994-07-01,25.663131713867188
1994-07-05,25.798097610473633
1994-07-06,25.76209831237793
1994-07-07,25.87007713317871
1994-07-08,25.86107635498047
1994-07-11,25.771095275878906
1994-07-12,25.80707359313965
1994-07-13,25.852088928222656
1994-07-14,26.13103675842285
1994-07-15,26.140026092529297
1994-07-18,26.185026168823242
1994-07-19,26.13103675842285
1994-07-20,26.01406478881836
1994-07-21,26.068021774291992
1994-07-22,26.1130313873291
1994-07-25,26.149036407470703
1994-07-26,26.12203025817871
1994-07-27,26.12203025817871
1994-07-28,26.176029205322266
1994-07-29,26.43697166442871
1994-08-01,26.562946319580078
1994-08-02,26.598947525024414
1994-08-03,26.60794448852539
1994-08-04,26.454980850219727
1994-08-05,26.364999771118164
1994-08-08,26.427961349487305
1994-08-09,26.472965240478516
1994-08-10,26.57195281982422
1994-08-11,26.472965240478516
1994-08-12,26.679941177368164
1994-08-15,26.670917510986328
1994-08-16,26.859893798828125
1994-08-17,26.841894149780273
1994-08-18,26.751909255981445
1994-08-19,26.733909606933594
1994-08-22,26.706920623779297
1994-08-23,26.859893798828125
1994-08-24,27.147823333740234
1994-08-25,27.07585906982422
1994-08-26,27.4627628326416
1994-08-29,27.444782257080078
1994-08-30,27.51677894592285
1994-08-31,27.444782257080078
1994-09-01,27.35478973388672
1994-09-02,27.237815856933594
1994-09-06,27.246810913085938
1994-09-07,27.21982765197754
1994-09-08,27.35478973388672
1994-09-09,27.066856384277344
1994-09-12,26.985862731933594
1994-09-13,27.066856384277344
1994-09-14,27.093841552734375
1994-09-15,27.435781478881836
1994-09-16,27.240535736083984
1994-09-19,27.26766586303711
1994-09-20,26.751659393310547
1994-09-21,26.751659393310547
1994-09-22,26.68828010559082
1994-09-23,26.597766876220703
1994-09-26,26.733562469482422
1994-09-27,26.715456008911133
1994-09-28,26.923673629760742
1994-09-29,26.787879943847656
1994-09-30,26.751659393310547
1994-10-03,26.68828010559082
1994-10-04,26.289968490600586
1994-10-05,26.29900550842285
1994-10-06,26.217548370361328
1994-10-07,26.335235595703125
1994-10-10,26.615880966186523
1994-10-11,27.014198303222656
1994-10-12,27.050418853759766
1994-10-13,27.140941619873047
1994-10-14,27.258628845214844
1994-10-17,27.20432472229004
1994-10-18,27.140941619873047
1994-10-19,27.26766586303711
1994-10-20,27.086624145507812
1994-10-21,26.977975845336914
1994-10-24,26.751659393310547
1994-10-25,26.778831481933594
1994-10-26,26.878414154052734
1994-10-27,27.041357040405273
1994-10-28,27.611703872680664
1994-10-31,27.512113571166992
1994-11-01,27.20432472229004
1994-11-02,27.050418853759766
1994-11-03,27.195268630981445
1994-11-04,26.842208862304688
1994-11-07,26.923673629760742
1994-11-08,27.131879806518555
1994-11-09,27.177154541015625
1994-11-10,26.98703956604004
1994-11-11,26.887466430664062
1994-11-14,27.140941619873047
1994-11-15,27.050418853759766
1994-11-16,27.140941619873047
1994-11-17,26.959869384765625
1994-11-18,26.923673629760742
1994-11-21,26.652076721191406
1994-11-22,26.072681427001953
1994-11-23,26.217548370361328
1994-11-25,26.344280242919922
1994-11-28,26.461978912353516
1994-11-29,26.452924728393555
1994-11-30,26.416698455810547
1994-12-01,26.154165267944336
1994-12-02,26.398603439331055
1994-12-05,26.42574691772461
1994-12-06,26.4438533782959
1994-12-07,26.253746032714844
1994-12-08,26.000268936157227
1994-12-09,26.099851608276367
1994-12-12,26.2718505859375
1994-12-13,26.371435165405273
1994-12-14,26.507232666015625
1994-12-15,26.588703155517578
1994-12-16,26.718582153320312
1994-12-19,26.755096435546875
1994-12-20,26.672971725463867
1994-12-21,26.955842971801758
1994-12-22,26.87370491027832
1994-12-23,26.901073455810547
1994-12-27,27.047082901000977
1994-12-28,26.910200119018555
1994-12-29,26.9284610748291
1994-12-30,26.609081268310547
1995-01-03,26.73684310913086
1995-01-04,26.864578247070312
1995-01-05,26.864578247070312
1995-01-06,26.89197540283203
1995-01-09,26.919343948364258
1995-01-10,26.946714401245117
1995-01-11,26.964956283569336
1995-01-12,26.974092483520508
1995-01-13,27.293458938598633
1995-01-16,27.45773696899414
1995-01-17,27.466838836669922
1995-01-18,27.439468383789062
1995-01-19,27.284337997436523
1995-01-20,27.18397331237793
1995-01-23,27.26609992980957
1995-01-24,27.30259132385254
1995-01-25,27.37558937072754
1995-01-26,27.402969360351562
1995-01-27,27.51246452331543
1995-01-30,27.39384651184082
1995-01-31,27.50335121154785
1995-02-01,27.494232177734375
1995-02-02,27.658475875854492
1995-02-03,28.050853729248047
1995-02-06,28.169485092163086
1995-02-07,28.205970764160156
1995-02-08,28.205970764160156
1995-02-09,28.205970764160156
1995-02-10,28.24248695373535
1995-02-13,28.251617431640625
1995-02-14,28.288105010986328
1995-02-15,28.443246841430664
1995-02-16,28.4067440032959
1995-02-17,28.297229766845703
1995-02-21,28.288105010986328
1995-02-22,28.49799346923828
1995-02-23,28.54363441467285
1995-02-24,28.61661148071289
1995-02-27,28.38850212097168
1995-02-28,28.62574005126953
1995-03-01,28.443246841430664
1995-03-02,28.47974967956543
1995-03-03,28.488866806030273
1995-03-06,28.507118225097656
1995-03-07,28.288105010986328
1995-03-08,28.361112594604492
1995-03-09,28.351978302001953
1995-03-10,28.771753311157227
1995-03-13,28.74437141418457
1995-03-14,28.954252243041992
1995-03-15,28.899507522583008
1995-03-16,29.072874069213867
1995-03-17,29.101789474487305
1995-03-20,29.101789474487305
1995-03-21,29.028398513793945
1995-03-22,29.055927276611328
1995-03-23,29.07426643371582
1995-03-24,29.48714828491211
1995-03-27,29.606420516967773
1995-03-28,29.606420516967773
1995-03-29,29.597230911254883
1995-03-30,29.542173385620117
1995-03-31,29.42289924621582
1995-04-03,29.496301651000977
1995-04-04,29.688966751098633
1995-04-05,29.688966751098633
1995-04-06,29.799076080322266
1995-04-07,29.771554946899414
1995-04-10,29.82659149169922
1995-04-11,29.725675582885742
1995-04-12,29.82659149169922
1995-04-13,29.991743087768555
1995-04-17,29.817424774169922
1995-04-18,29.716501235961914
1995-04-19,29.688966751098633
1995-04-20,29.734825134277344
1995-04-21,29.881635665893555
1995-04-24,30.230270385742188
1995-04-25,30.147695541381836
1995-04-26,30.175235748291016
1995-04-27,30.24862289428711
1995-04-28,30.294498443603516
1995-05-01,30.211923599243164
1995-05-02,30.276147842407227
1995-05-03,30.698183059692383
1995-05-04,30.67982292175293
1995-05-05,30.64311981201172
1995-05-08,30.86330795288086
1995-05-09,30.835786819458008
1995-05-10,30.872499465942383
1995-05-11,30.9550724029541
1995-05-12,30.973413467407227
1995-05-15,31.120203018188477
1995-05-16,31.13855743408203
1995-05-17,31.019290924072266
1995-05-18,30.56972312927246
1995-05-19,30.58808135986328
1995-05-22,30.927541732788086
1995-05-23,31.211957931518555
1995-05-24,31.193599700927734
1995-05-25,31.221118927001953
1995-05-26,30.86330795288086
1995-05-30,30.85416030883789
1995-05-31,31.496355056762695
1995-06-01,31.413789749145508
1995-06-02,31.44132423400879
1995-06-05,31.633983612060547
1995-06-06,31.578948974609375
1995-06-07,31.413789749145508
1995-06-08,31.34041404724121
1995-06-09,31.156904220581055
1995-06-12,31.331207275390625
1995-06-13,31.670677185058594
1995-06-14,31.64316177368164
1995-06-15,31.78078842163086
1995-06-16,31.875120162963867
1995-06-19,32.23503875732422
1995-06-20,32.15201950073242
1995-06-21,32.133514404296875
1995-06-22,32.55803680419922
1995-06-23,32.493438720703125
1995-06-26,32.10586166381836
1995-06-27,32.04123306274414
1995-06-28,32.20735168457031
1995-06-29,32.15201950073242
1995-06-30,32.133514404296875
1995-07-03,32.25349044799805
1995-07-05,32.373477935791016
1995-07-06,32.78873825073242
1995-07-07,32.93641662597656
1995-07-10,32.954864501953125
1995-07-11,32.79798126220703
1995-07-12,33.20402908325195
1995-07-13,33.13019943237305
1995-07-14,33.1025276184082
1995-07-17,33.28709030151367
1995-07-18,33.00101089477539
1995-07-19,32.64109420776367
1995-07-20,32.76106262207031
1995-07-21,32.724151611328125
1995-07-24,32.96408462524414
1995-07-25,33.213260650634766
1995-07-26,33.185569763183594
1995-07-27,33.46241760253906
1995-07-28,33.25018310546875
1995-07-31,33.1671257019043
1995-08-01,33.11174011230469
1995-08-02,33.03791809082031
1995-08-03,33.02870178222656
1995-08-04,33.06560134887695
1995-08-07,33.13941955566406
1995-08-08,33.13941955566406
1995-08-09,33.13019943237305
1995-08-10,33.05638122558594
1995-08-11,32.87180709838867
1995-08-14,33.1671257019043
1995-08-15,33.1025276184082
1995-08-16,33.19480895996094
1995-08-17,33.13941955566406
1995-08-18,33.17634582519531
1995-08-21,33.084075927734375
1995-08-22,33.14863586425781
1995-08-23,33.02870178222656
1995-08-24,33.06560134887695
1995-08-25,33.25018310546875
1995-08-28,33.13019943237305
1995-08-29,33.213260650634766
1995-08-30,33.28709030151367
1995-08-31,33.314762115478516
1995-09-01,33.46241760253906
1995-09-05,33.77619171142578
1995-09-06,33.84078598022461
1995-09-07,33.85924530029297
1995-09-08,33.98846435546875
1995-09-11,34.080726623535156
1995-09-12,34.23763656616211
1995-09-13,34.39451217651367
1995-09-14,34.70826721191406
1995-09-15,34.698699951171875
1995-09-18,34.56880569458008
1995-09-19,34.735801696777344
1995-09-20,34.90278625488281
1995-09-21,34.61519241333008
1995-09-22,34.62447738647461
1995-09-25,34.56880569458008
1995-09-26,34.55954360961914
1995-09-27,34.53168487548828
1995-09-28,34.79146194458008
1995-09-29,34.726539611816406
1995-10-02,34.55025100708008
1995-10-03,34.58735656738281
1995-10-04,34.55025100708008
1995-10-05,34.652305603027344
1995-10-06,34.68014907836914
1995-10-09,34.39252853393555
1995-10-10,34.37398147583008
1995-10-11,34.48530960083008
1995-10-12,34.698699951171875
1995-10-13,34.810035705566406
1995-10-16,34.643043518066406
1995-10-17,34.874977111816406
1995-10-18,34.97701644897461
1995-10-19,35.1440315246582
1995-10-20,34.930660247802734
1995-10-23,34.856422424316406
1995-10-24,34.89353942871094
1995-10-25,34.605918884277344
1995-10-26,34.29050064086914
1995-10-27,34.55025100708008
1995-10-30,34.77290725708008
1995-10-31,34.62447738647461
1995-11-01,34.90278625488281
1995-11-02,35.125457763671875
1995-11-03,35.17185592651367
1995-11-06,35.051231384277344
1995-11-07,34.921348571777344
1995-11-08,35.236812591552734
1995-11-09,35.366676330566406
1995-11-10,35.3481330871582
1995-11-13,35.31103515625
1995-11-14,35.07908248901367
1995-11-15,35.431636810302734
1995-11-16,35.62645721435547
1995-11-17,35.73780059814453
1995-11-20,35.55223846435547
1995-11-21,35.83985900878906
1995-11-22,35.728515625
1995-11-24,35.82130432128906
1995-11-27,35.83059310913086
1995-11-28,36.210968017578125
1995-11-29,36.248085021972656
1995-11-30,36.164581298828125
1995-12-01,36.210968017578125
1995-12-04,36.65630340576172
1995-12-05,36.897518157958984
1995-12-06,36.98101806640625
1995-12-07,36.78618621826172
1995-12-08,36.90679931640625
1995-12-11,37.064517974853516
1995-12-12,36.95317840576172
1995-12-13,37.185115814208984
1995-12-14,36.916072845458984
1995-12-15,36.92959213256836
1995-12-18,36.22010803222656
1995-12-19,36.60285568237305
1995-12-20,36.24814224243164
1995-12-21,36.434844970703125
1995-12-22,36.565521240234375
1995-12-26,36.74288558959961
1995-12-27,36.724220275878906
1995-12-28,36.68687438964844
1995-12-29,36.73354721069336
1996-01-02,37.125640869140625
1996-01-03,37.228302001953125
1996-01-04,36.87358856201172
1996-01-05,36.79890823364258
1996-01-08,36.93891906738281
1996-01-09,36.30413818359375
1996-01-10,35.828060150146484
1996-01-11,36.042762756347656
1996-01-12,35.98675537109375
1996-01-15,35.91205978393555
1996-01-16,36.350807189941406
1996-01-17,36.238792419433594
1996-01-18,36.36015319824219
1996-01-19,36.60285568237305
1996-01-22,36.61220932006836
1996-01-23,36.69622039794922
1996-01-24,36.99492645263672
1996-01-25,36.8642463684082
1996-01-26,37.18162536621094
1996-01-29,37.33100128173828
1996-01-30,37.64838409423828
1996-01-31,38.04045486450195
1996-02-01,38.180484771728516
1996-02-02,38.02179718017578
1996-02-05,38.32985305786133
1996-02-06,38.69392013549805
1996-02-07,38.917964935302734
1996-02-08,39.338043212890625
1996-02-09,39.32870101928711
1996-02-12,39.627418518066406
1996-02-13,39.54343032836914
1996-02-14,39.19801712036133
1996-02-15,38.955318450927734
1996-02-16,38.796607971191406
1996-02-20,38.41387939453125
1996-02-21,38.889957427978516
1996-02-22,39.50606918334961
1996-02-23,39.39406204223633
1996-02-26,38.83395004272461
1996-02-27,38.712589263916016
1996-02-28,38.53523635864258
1996-02-29,38.16181945800781
1996-03-01,38.76858901977539
1996-03-04,38.992645263671875
1996-03-05,39.356719970703125
1996-03-06,39.011314392089844
1996-03-07,39.20734405517578
1996-03-08,37.93778991699219
1996-03-11,38.376529693603516
1996-03-12,38.07780456542969
1996-03-13,38.339195251464844
1996-03-14,38.50722122192383
1996-03-15,38.48133850097656
1996-03-18,39.22208023071289
1996-03-19,39.1376953125
1996-03-20,39.09083557128906
1996-03-21,38.997039794921875
1996-03-22,39.10018539428711
1996-03-25,39.025169372558594
1996-03-26,39.21271896362305
1996-03-27,38.85640335083008
1996-03-28,39.00642776489258
1996-03-29,38.81888961791992
1996-04-01,39.26897430419922
1996-04-02,39.34397506713867
1996-04-03,39.34397506713867
1996-04-04,39.31586456298828
1996-04-08,38.6407470703125
1996-04-09,38.490718841552734
1996-04-10,37.806236267089844
1996-04-11,37.759342193603516
1996-04-12,38.23753356933594
1996-04-15,38.55634307861328
1996-04-16,38.66887664794922
1996-04-17,38.57510757446289
1996-04-18,38.631378173828125
1996-04-19,38.72513198852539
1996-04-22,39.025169372558594
1996-04-23,39.1470832824707
1996-04-24,39.00642776489258
1996-04-25,39.184593200683594
1996-04-26,39.26897430419922
1996-04-29,39.26897430419922
1996-04-30,39.240848541259766
1996-05-01,39.32524108886719
1996-05-02,38.650123596191406
1996-05-03,38.5938606262207
1996-05-06,38.55634307861328
1996-05-07,38.396949768066406
1996-05-08,38.875144958496094
1996-05-09,38.84703826904297
1996-05-10,39.23146438598633
1996-05-13,39.82218551635742
1996-05-14,40.06596374511719
1996-05-15,40.01908874511719
1996-05-16,40.103485107421875
1996-05-17,40.31915283203125
1996-05-20,40.591068267822266
1996-05-21,40.53479766845703
1996-05-22,40.919246673583984
1996-05-23,40.750457763671875
1996-05-24,40.90986251831055
1996-05-28,40.4973030090332
1996-05-29,40.22538375854492
1996-05-30,40.431663513183594
1996-05-31,40.13162612915039
1996-06-03,40.244136810302734
1996-06-04,40.52542495727539
1996-06-05,40.88172912597656
1996-06-06,40.58167266845703
1996-06-07,40.58167266845703
1996-06-10,40.45041275024414
1996-06-11,40.41292190551758
1996-06-12,40.337886810302734
1996-06-13,40.337886810302734
1996-06-14,40.16911315917969
1996-06-17,40.140987396240234
1996-06-18,39.81281280517578
1996-06-19,39.990962982177734
1996-06-20,39.96283721923828
1996-06-21,40.306541442871094
1996-06-24,40.3819694519043
1996-06-25,40.3348388671875
1996-06-26,40.06147003173828
1996-06-27,40.344268798828125
1996-06-28,40.48565673828125
1996-07-01,40.83442687988281
1996-07-02,40.6836051940918
1996-07-03,40.5987663269043
1996-07-05,39.5618896484375
1996-07-08,39.40163803100586
1996-07-09,39.5618896484375
1996-07-10,39.722137451171875
1996-07-11,38.9209098815918
1996-07-12,38.94917678833008
1996-07-15,37.7991828918457
1996-07-16,37.8934440612793
1996-07-17,38.34587860107422
1996-07-18,38.87376403808594
1996-07-19,38.590980529785156
1996-07-22,38.308204650878906
1996-07-23,37.81801986694336
1996-07-24,37.8934440612793
1996-07-25,38.232784271240234
1996-07-26,38.440155029296875
1996-07-29,38.0159912109375
1996-07-30,38.38360595703125
1996-07-31,38.66638946533203
1996-08-01,39.30736541748047
1996-08-02,40.15574645996094
1996-08-05,39.92009353637695
1996-08-06,40.04263687133789
1996-08-07,40.14628601074219
1996-08-08,40.080345153808594
1996-08-09,39.9483642578125
1996-08-12,40.24056625366211
1996-08-13,39.92009353637695
1996-08-14,40.06147003173828
1996-08-15,39.98606491088867
1996-08-16,40.325408935546875
1996-08-19,40.344268798828125
1996-08-20,40.315982818603516
1996-08-21,40.17458724975586
1996-08-22,40.5516357421875
1996-08-23,40.3348388671875
1996-08-26,40.13688659667969
1996-08-27,40.287723541259766
1996-08-28,40.221717834472656
1996-08-29,39.8258171081543
1996-08-30,39.41106414794922
1996-09-03,39.665584564208984
1996-09-04,39.70328140258789
1996-09-05,39.222537994384766
1996-09-06,39.7786865234375
1996-09-09,40.25001525878906
1996-09-10,40.231143951416016
1996-09-11,40.4573860168457
1996-09-12,40.74014663696289
1996-09-13,41.36228561401367
1996-09-16,41.51311492919922
1996-09-17,41.418846130371094
1996-09-18,41.315162658691406
1996-09-19,41.47541809082031
1996-09-20,41.62251663208008
1996-09-23,41.61305618286133
1996-09-24,41.60359573364258
1996-09-25,41.63199996948242
1996-09-26,41.61305618286133
1996-09-27,41.65094757080078
1996-09-30,41.61305618286133
1996-10-01,41.84044647216797
1996-10-02,42.12469482421875
1996-10-03,42.08681106567383
1996-10-04,42.655250549316406
